record_id,Model,Year,Region,Fuel_Type,Transmission,Engine_Size_L,Mileage_KM,Price_USD,Sales_Volume,revenue_USD
10083,X3,2021,North America,Petrol,Manual,2.8,140445,71521,3152,225434192
10084,3 Series,2011,South America,Diesel,Automatic,2.5,23098,69119,1530,105752070
10085,5 Series,2010,South America,Diesel,Manual,3.9,113519,76417,8988,686835996
10086,M5,2023,Asia,Petrol,Manual,4,85400,87485,3346,292724810
10087,X6,2017,Europe,Diesel,Manual,4.2,20640,31168,365,11376320
10088,X3,2020,Africa,Diesel,Automatic,4.4,164367,86748,2375,206026500
10089,7 Series,2012,North America,Hybrid,Manual,2.4,32002,117803,2614,307937042
10090,X6,2016,Asia,Hybrid,Automatic,3.9,57838,49540,5303,262710620
10091,M5,2010,South America,Diesel,Automatic,2,133916,115821,7654,886493934
10092,X3,2010,Asia,Petrol,Manual,3.3,47338,88088,8292,730425696
10093,5 Series,2024,North America,Electric,Automatic,3.6,76012,54429,1126,61287054
10094,5 Series,2021,Middle East,Petrol,Manual,2.1,170180,79249,1742,138051758
10095,X6,2018,Europe,Petrol,Automatic,1.8,32572,87285,2630,229559550
10096,3 Series,2024,North America,Electric,Automatic,2.2,127979,60852,7235,440264220
10097,X1,2021,Middle East,Diesel,Manual,3,120784,113533,5889,668595837
10098,7 Series,2017,Africa,Petrol,Automatic,4.6,97308,117934,818,96470012
10099,X3,2021,Africa,Hybrid,Automatic,3.4,178324,36940,8865,327473100
10100,3 Series,2022,North America,Electric,Manual,4.1,44933,97203,9476,921095628
10101,5 Series,2012,North America,Diesel,Manual,2.1,175511,114590,4729,541896110
10102,7 Series,2015,Asia,Diesel,Automatic,1.9,14619,91065,5800,528177000
10103,X5,2020,South America,Diesel,Manual,2.3,103608,79536,3168,251970048
10104,7 Series,2012,Europe,Electric,Manual,2.6,10618,56095,9996,560725620
10105,X1,2022,Africa,Diesel,Automatic,3.4,157368,117855,7349,866116395
10106,X3,2021,North America,Hybrid,Manual,4.6,58832,95096,1363,129615848
10107,5 Series,2013,Africa,Petrol,Automatic,3,82025,65988,8393,553837284
10108,X5,2010,Asia,Hybrid,Automatic,3.3,164885,117180,7151,837954180
10109,7 Series,2014,Africa,Petrol,Manual,1.5,55063,103655,8275,857745125
10110,X3,2010,Middle East,Electric,Manual,1.6,45927,42373,8263,350128099
10111,X5,2022,Europe,Diesel,Manual,1.8,143633,116634,2360,275256240
10112,M5,2010,Europe,Petrol,Manual,3.9,188315,40903,2122,86796166
10113,i3,2019,North America,Diesel,Manual,3.2,168248,101971,3635,370664585
10114,i3,2024,North America,Petrol,Automatic,2.2,63049,53473,2260,120848980
10115,X5,2020,Africa,Petrol,Automatic,3.6,134912,100435,4051,406862185
10116,M3,2020,North America,Petrol,Manual,3.4,58212,113177,8073,913677921
10117,X6,2023,Middle East,Diesel,Manual,1.8,188185,65338,8867,579352046
10118,i3,2016,North America,Petrol,Manual,3.7,187889,35276,3715,131050340
10119,i8,2021,Middle East,Diesel,Manual,4.2,108377,94777,6894,653392638
10120,X1,2015,Africa,Electric,Manual,2.5,105596,110293,8699,959438807
10121,X3,2011,Africa,Hybrid,Manual,3.9,84662,86912,8710,757003520
10122,X3,2023,North America,Petrol,Automatic,2.2,163144,34259,2865,98152035
10123,7 Series,2020,South America,Diesel,Automatic,4.1,141329,73795,233,17194235
10124,X6,2021,Africa,Hybrid,Manual,4.7,64631,94033,307,28868131
10125,M5,2011,South America,Diesel,Manual,3,24405,76907,1872,143969904
10126,X6,2020,South America,Hybrid,Manual,2.4,53001,30503,8215,250582145
10127,i3,2016,South America,Diesel,Manual,2.9,118947,51721,8363,432542723
10128,5 Series,2010,Asia,Diesel,Manual,2.4,20274,79707,6868,547427676
10129,M3,2022,Europe,Electric,Automatic,1.5,81841,34154,7317,249904818
10130,7 Series,2011,Asia,Petrol,Automatic,3.8,116590,87902,1610,141522220
10131,i8,2021,South America,Electric,Manual,1.6,193166,99011,4633,458717963
10132,M5,2017,Africa,Hybrid,Manual,2.2,70048,88277,1957,172758089
10133,X5,2015,South America,Diesel,Automatic,4,103887,56890,8479,482370310
10134,X1,2024,Asia,Hybrid,Manual,3.8,42819,111731,2002,223685462
10135,3 Series,2023,North America,Hybrid,Manual,1.8,15285,93440,447,41767680
10136,7 Series,2011,Africa,Diesel,Automatic,3.8,12594,87453,584,51072552
10137,X6,2016,Asia,Petrol,Manual,4.8,66167,103922,951,98829822
10138,X1,2013,Africa,Electric,Manual,1.8,159844,73303,8096,593461088
10139,7 Series,2011,Europe,Electric,Manual,3,168609,106695,2834,302373630
10140,M5,2021,Asia,Petrol,Automatic,4.1,18217,89759,5466,490622694
10141,i8,2015,Asia,Diesel,Automatic,3.8,26376,68222,9476,646471672
10142,X6,2020,Middle East,Petrol,Manual,2.3,176747,93973,8426,791816498
10143,5 Series,2024,Africa,Hybrid,Automatic,2.1,141807,78252,4438,347282376
10144,5 Series,2018,Middle East,Electric,Manual,4.2,155749,104680,8238,862353840
10145,X3,2020,Asia,Hybrid,Manual,4.8,107908,110240,2258,248921920
10146,X6,2018,Asia,Hybrid,Manual,4.2,151794,56363,6672,376053936
10147,X1,2023,Middle East,Petrol,Manual,4.9,130414,48257,7243,349525451
10148,X3,2017,South America,Diesel,Automatic,3.6,61787,90084,8259,744003756
10149,X5,2024,North America,Hybrid,Manual,4.8,188496,66902,5756,385087912
10150,i8,2012,South America,Diesel,Automatic,3.9,105556,59108,8009,473395972
10151,M5,2012,South America,Diesel,Automatic,4.7,18594,38520,1087,41871240
10152,i8,2011,Middle East,Diesel,Manual,2.1,111302,113255,4658,527541790
10153,M3,2014,Middle East,Petrol,Manual,4.4,77319,59975,8464,507628400
10154,X3,2023,Middle East,Hybrid,Manual,2.2,93554,105316,3324,350070384
10155,X1,2021,North America,Petrol,Automatic,1.6,125419,82644,4152,343137888
10156,5 Series,2023,South America,Hybrid,Automatic,3.3,177705,115233,9174,1057147542
10157,X3,2013,North America,Electric,Manual,2.6,59870,119939,6031,723352109
10158,i3,2016,Europe,Hybrid,Automatic,1.7,23172,88276,2649,233843124
10159,X3,2013,North America,Diesel,Automatic,4.9,22459,50989,9054,461654406
10160,5 Series,2018,Asia,Diesel,Automatic,3.8,102404,74502,6249,465562998
10161,M3,2021,Asia,Electric,Manual,4.7,32983,54026,8363,451819438
10162,7 Series,2021,Middle East,Petrol,Automatic,5,145653,43834,2703,118483302
10163,X3,2011,Asia,Diesel,Automatic,2.9,104405,95372,8715,831166980
10164,X5,2020,Europe,Electric,Automatic,2.4,103339,55654,5636,313665944
10165,X3,2023,Asia,Diesel,Manual,2.1,44669,98810,843,83296830
10166,X5,2015,North America,Diesel,Automatic,3.3,134860,107279,4253,456257587
10167,X6,2024,Middle East,Electric,Manual,3.6,101077,113047,4623,522616281
10168,3 Series,2016,Africa,Electric,Automatic,3.2,601,58207,7516,437483812
10169,5 Series,2013,South America,Electric,Manual,2.9,46144,44767,2731,122258677
10170,i3,2022,South America,Hybrid,Manual,2.1,116560,43105,6499,280139395
10171,M3,2015,South America,Hybrid,Automatic,3,190546,91394,6251,571303894
10172,i3,2016,Middle East,Electric,Automatic,1.8,195969,41323,9869,407816687
10173,7 Series,2013,South America,Hybrid,Automatic,4.5,55608,47746,6768,323144928
10174,i3,2024,Middle East,Petrol,Automatic,1.7,17075,65179,8017,522540043
10175,X3,2017,South America,Petrol,Automatic,2.8,136842,39432,7504,295897728
10176,5 Series,2018,South America,Diesel,Automatic,1.9,18461,63094,1639,103411066
10177,X1,2010,Europe,Hybrid,Automatic,4.2,169645,92607,5138,475814766
10178,X3,2016,Asia,Diesel,Manual,2.6,90838,50890,2240,113993600
10179,X6,2018,North America,Hybrid,Manual,1.9,87417,104272,9662,1007476064
10180,7 Series,2024,Africa,Electric,Manual,3.4,186427,118844,7526,894419944
10181,X5,2021,Europe,Petrol,Manual,4.7,77654,94772,8888,842333536
10182,3 Series,2019,South America,Electric,Manual,4.7,48523,69238,665,46043270
10183,M3,2014,Asia,Hybrid,Manual,2.4,167514,85985,9521,818663185
10184,7 Series,2021,Middle East,Hybrid,Manual,4,149509,55599,2715,150951285
10185,X3,2011,South America,Hybrid,Automatic,1.6,190173,115791,4711,545491401
10186,i8,2019,South America,Hybrid,Manual,2,182276,60293,396,23876028
10187,i8,2015,South America,Electric,Automatic,3.2,111533,113751,1964,223406964
10188,3 Series,2021,North America,Hybrid,Manual,2.3,160933,80924,4760,385198240
10189,X6,2021,North America,Diesel,Automatic,4.3,143423,98263,8000,786104000
10190,X3,2016,Middle East,Hybrid,Manual,4.8,82957,106194,6391,678685854
10191,X6,2011,Africa,Electric,Automatic,1.5,13489,34363,4595,157897985
10192,X5,2011,Middle East,Electric,Automatic,2.3,3344,114003,5890,671477670
10193,X5,2019,Asia,Electric,Automatic,3,155528,55356,8209,454417404
10194,3 Series,2024,North America,Electric,Automatic,3.5,180903,114075,6119,698024925
10195,7 Series,2023,Europe,Hybrid,Automatic,4.7,154147,30562,1772,54155864
10196,X1,2021,Middle East,Diesel,Manual,4.6,86362,81055,6770,548742350
10197,i3,2019,Europe,Hybrid,Automatic,3.7,103984,90879,2367,215110593
10198,i8,2010,North America,Diesel,Manual,2.4,187827,31561,9100,287205100
10199,X1,2013,North America,Petrol,Manual,4.2,101584,109606,5197,569622382
10200,X1,2016,Asia,Hybrid,Manual,2.2,134174,109339,5580,610111620
10201,i8,2023,Africa,Petrol,Manual,4.9,73912,83131,3807,316479717
10202,X3,2018,Middle East,Hybrid,Automatic,1.5,21069,115343,3820,440610260
10203,3 Series,2024,Asia,Petrol,Automatic,3.5,86486,89979,1620,145765980
10204,3 Series,2012,Asia,Electric,Automatic,1.8,184156,49374,8582,423727668
10205,i8,2021,Asia,Electric,Automatic,2.9,26214,116314,7086,824201004
10206,X1,2020,North America,Electric,Automatic,3.7,79566,39209,6822,267483798
10207,i3,2016,Middle East,Hybrid,Manual,3.9,182702,60395,4744,286513880
10208,3 Series,2016,North America,Petrol,Automatic,4.2,147040,49406,1316,65018296
10209,5 Series,2016,South America,Electric,Manual,3.6,17339,64161,3830,245736630
10210,X1,2011,Europe,Hybrid,Automatic,2.4,32504,80849,4836,390985764
10211,X3,2015,North America,Electric,Automatic,4.6,143225,98686,3464,341848304
10212,7 Series,2011,Europe,Petrol,Automatic,4.3,194279,75470,4850,366029500
10213,M5,2015,Africa,Electric,Automatic,2.1,40541,60178,4507,271222246
10214,M3,2022,South America,Electric,Manual,4.4,199957,74438,3432,255471216
10215,M3,2019,South America,Hybrid,Automatic,4.9,192797,88099,1482,130562718
10216,X5,2012,South America,Electric,Automatic,3.7,22943,63321,2058,130314618
10217,X3,2023,Africa,Petrol,Manual,2.5,31699,109550,1877,205625350
10218,X6,2011,Europe,Petrol,Automatic,3.6,27813,80619,8726,703481394
10219,M3,2021,North America,Hybrid,Automatic,2.7,198394,77413,8924,690833612
10220,X1,2024,Europe,Hybrid,Automatic,3.9,56449,49610,1508,74811880
10221,X3,2023,Europe,Electric,Manual,3.4,169848,114783,6535,750106905
10222,X1,2015,Africa,Diesel,Automatic,4.8,130270,112115,9304,1043117960
10223,3 Series,2011,North America,Diesel,Automatic,3.7,72255,48090,6473,311286570
10224,i8,2014,South America,Petrol,Automatic,2.2,67577,112561,8423,948101303
10225,M5,2011,Europe,Electric,Manual,4,65201,79613,605,48165865
10226,M5,2012,North America,Diesel,Manual,2.6,28342,69315,9417,652739355
10227,X1,2012,Asia,Electric,Automatic,2.5,115202,55781,5394,300882714
10228,i3,2015,Africa,Petrol,Manual,2.9,189882,89751,4667,418867917
10229,M5,2015,Middle East,Electric,Automatic,1.5,30867,64710,7144,462288240
10230,M5,2019,Middle East,Diesel,Automatic,4.9,33890,80362,7239,581740518
10231,X5,2012,North America,Diesel,Manual,3.4,107965,59890,5738,343648820
10232,X5,2012,Europe,Petrol,Automatic,4.2,18878,54193,1515,82102395
10233,M5,2022,Africa,Electric,Automatic,2.4,101906,35408,3577,126654416
10234,M5,2021,North America,Diesel,Automatic,4.1,115589,85023,9589,815285547
10235,X1,2022,Africa,Hybrid,Manual,3.5,154058,34244,3239,110916316
10236,i8,2010,Europe,Hybrid,Manual,3,147244,58645,3572,209479940
10237,X1,2016,South America,Petrol,Automatic,4.9,122949,59976,4279,256637304
10238,5 Series,2022,Asia,Hybrid,Automatic,3.2,155601,46313,3265,151211945
10239,X1,2017,Middle East,Hybrid,Automatic,3.8,9710,70604,1809,127722636
10240,7 Series,2011,Asia,Petrol,Manual,1.6,3149,67245,7146,480532770
10241,X3,2013,Middle East,Hybrid,Automatic,2.6,93197,118854,4006,476129124
10242,X5,2019,Middle East,Diesel,Automatic,4.6,33984,35088,9779,343125552
10243,3 Series,2016,North America,Hybrid,Automatic,4.2,145845,62753,1221,76621413
10244,X3,2017,South America,Diesel,Manual,3.4,108924,51628,5575,287826100
10245,X6,2010,South America,Diesel,Manual,4.7,129872,60159,2387,143599533
10246,5 Series,2013,North America,Petrol,Manual,3.2,56507,55920,319,17838480
10247,5 Series,2015,Europe,Hybrid,Manual,3.5,5965,37182,4609,171371838
10248,X6,2012,South America,Electric,Manual,2.8,95262,63852,2425,154841100
10249,X3,2014,Europe,Diesel,Automatic,3.7,27180,94033,8158,767121214
10250,X5,2019,Asia,Hybrid,Manual,2.6,187593,116745,9471,1105691895
10251,7 Series,2018,Asia,Hybrid,Automatic,2.8,42725,88388,9297,821743236
10252,i8,2020,Europe,Diesel,Automatic,4.9,193760,35265,8922,314634330
10253,X3,2022,Europe,Diesel,Automatic,1.9,23364,109859,6457,709359563
10254,i3,2012,Africa,Electric,Manual,1.9,82511,41786,8177,341684122
10255,5 Series,2014,Asia,Hybrid,Manual,1.7,152595,96828,2095,202854660
10256,X6,2017,South America,Diesel,Manual,2.6,128935,65083,9760,635210080
10257,M5,2015,Europe,Petrol,Automatic,2.9,159184,53775,2519,135459225
10258,7 Series,2013,South America,Petrol,Manual,1.8,102577,35662,878,31311236
10259,X5,2017,South America,Hybrid,Automatic,3.4,102321,89406,793,70898958
10260,X1,2020,Europe,Petrol,Automatic,3.5,85768,112298,1900,213366200
10261,X6,2012,Africa,Diesel,Automatic,4.1,170597,74000,3739,276686000
10262,X3,2012,Asia,Electric,Manual,4.9,87017,64098,1506,96531588
10263,X6,2013,Africa,Hybrid,Automatic,3.7,79048,52158,2229,116260182
10264,M3,2018,Africa,Electric,Manual,1.9,178510,32919,9258,304764102
10265,i8,2014,South America,Hybrid,Manual,1.8,80173,63285,7763,491281455
10266,X3,2017,Europe,Diesel,Automatic,4.2,45133,106816,1322,141210752
10267,i8,2015,Europe,Hybrid,Manual,3.8,166536,53268,7246,385979928
10268,i8,2012,Middle East,Electric,Manual,2.1,8608,80107,8574,686837418
10269,M3,2024,North America,Petrol,Manual,2.4,152632,106746,1092,116566632
10270,X5,2017,South America,Hybrid,Manual,4.1,21236,43521,8220,357742620
10271,i3,2021,Africa,Diesel,Manual,3.5,104190,89905,4852,436219060
10272,i8,2018,Middle East,Diesel,Automatic,3.5,85662,68543,5553,380619279
10273,i3,2017,North America,Diesel,Automatic,2.2,31689,46839,100,4683900
10274,X5,2022,North America,Electric,Automatic,3.7,94153,39488,9899,390891712
10275,M5,2013,Middle East,Electric,Automatic,4.2,38650,87585,2992,262054320
10276,i3,2023,Middle East,Petrol,Automatic,4.6,131366,70398,6467,455263866
10277,M3,2023,North America,Electric,Manual,4.1,120500,109226,2337,255261162
10278,X6,2022,Asia,Petrol,Manual,3.5,53600,66344,3816,253168704
10279,3 Series,2020,Africa,Electric,Automatic,3.9,50544,91690,7936,727651840
10280,i8,2015,South America,Petrol,Manual,3.2,98641,52407,8520,446507640
10281,X1,2010,South America,Electric,Automatic,2.3,196211,39872,5109,203706048
10282,i8,2013,Africa,Hybrid,Manual,4.6,84299,100773,7395,745216335
10283,i8,2017,South America,Hybrid,Manual,3.4,188888,53665,1075,57689875
10284,i3,2010,Middle East,Electric,Manual,3.6,17215,40835,6098,249011830
10285,M3,2012,South America,Petrol,Manual,5,189301,51961,3641,189190001
10286,X5,2010,North America,Electric,Automatic,4.9,123930,109430,5549,607227070
10287,3 Series,2018,Africa,Petrol,Automatic,3.6,107112,84019,8482,712649158
10288,X6,2011,Europe,Electric,Automatic,1.6,98548,34236,7515,257283540
10289,X1,2018,South America,Electric,Manual,2.9,66224,64135,7347,471199845
10290,X6,2022,Asia,Petrol,Automatic,4.8,26815,101035,5951,601259285
10291,X3,2013,North America,Electric,Manual,2.5,192716,93391,7903,738069073
10292,i3,2011,South America,Electric,Automatic,5,119358,50983,1444,73619452
10293,7 Series,2013,Africa,Electric,Automatic,1.8,90736,39879,3094,123385626
10294,i3,2021,South America,Diesel,Manual,3.5,40341,52629,3741,196885089
10295,M3,2020,South America,Electric,Automatic,3.3,110593,43689,510,22281390
10296,i3,2020,South America,Hybrid,Manual,2.4,183151,73208,5967,436832136
10297,M3,2019,Middle East,Diesel,Automatic,4.8,39118,80420,7314,588191880
10298,M5,2015,Asia,Hybrid,Manual,3.7,188054,48895,4849,237091855
10299,X1,2024,North America,Electric,Manual,2.3,132413,94875,150,14231250
10300,M5,2020,South America,Petrol,Automatic,2.8,127756,110067,2096,230700432
10301,i8,2016,South America,Electric,Automatic,4,160632,54434,6882,374614788
10302,X6,2012,Africa,Hybrid,Manual,2.5,178284,110043,4937,543282291
10303,i3,2012,Africa,Diesel,Manual,4.6,100654,75009,8307,623099763
10304,i8,2021,Africa,Diesel,Automatic,2.1,93708,33804,8879,300145716
10305,i8,2019,Asia,Petrol,Automatic,2.4,176282,51166,6540,334625640
10306,X1,2021,South America,Hybrid,Automatic,2,160873,77929,6561,511292169
10307,M3,2017,Asia,Petrol,Manual,1.9,178128,68328,4924,336447072
10308,3 Series,2014,South America,Petrol,Automatic,2.6,144798,86024,3418,294030032
10309,X3,2013,Middle East,Diesel,Manual,5,197465,59699,528,31521072
10310,X5,2016,Europe,Diesel,Automatic,1.8,21013,105965,1091,115607815
10311,5 Series,2016,Africa,Hybrid,Automatic,2.2,188392,81369,2709,220428621
10312,X3,2022,Europe,Hybrid,Manual,2.5,59711,118387,9615,1138291005
10313,5 Series,2018,South America,Diesel,Automatic,3.7,22205,56431,8974,506411794
10314,X1,2018,North America,Electric,Manual,4.1,987,74259,4861,360972999
10315,i8,2014,Middle East,Petrol,Automatic,4.1,152566,105660,4445,469658700
10316,X3,2022,Asia,Electric,Manual,1.5,51689,119768,1231,147434408
10317,X6,2021,Middle East,Hybrid,Automatic,3.8,5166,99788,5770,575776760
10318,M5,2022,North America,Diesel,Automatic,3.7,188416,98665,4534,447347110
10319,X1,2017,Europe,Diesel,Automatic,3.3,84931,105690,6815,720277350
10320,X5,2019,North America,Diesel,Automatic,2.8,3535,42097,2302,96907294
10321,3 Series,2010,Africa,Petrol,Manual,4.3,113834,112803,8470,955441410
10322,X1,2018,Europe,Electric,Automatic,2.7,173480,35826,8785,314731410
10323,M3,2017,North America,Hybrid,Manual,2.3,117219,117271,1065,124893615
10324,X5,2015,South America,Petrol,Manual,2.6,55693,84890,6550,556029500
10325,i8,2022,Africa,Petrol,Automatic,3,6378,82477,7963,656764351
10326,5 Series,2012,Africa,Petrol,Manual,2.2,181762,34172,7486,255811592
10327,i3,2012,Middle East,Diesel,Automatic,3.6,16192,49503,6625,327957375
10328,X3,2017,Africa,Diesel,Automatic,4.6,191787,106961,4514,482821954
10329,X3,2014,Africa,Petrol,Automatic,3.6,120967,72300,1009,72950700
10330,3 Series,2019,Middle East,Diesel,Manual,3.1,183380,110580,1492,164985360
10331,X6,2020,Africa,Petrol,Automatic,4.3,111933,66302,8439,559522578
10332,5 Series,2023,Asia,Hybrid,Manual,4.1,165633,95485,4883,466253255
10333,M3,2016,Africa,Electric,Automatic,2.8,30795,106216,7591,806285656
10334,i3,2014,Asia,Hybrid,Manual,3.6,65229,80860,8374,677121640
10335,i3,2017,Middle East,Petrol,Manual,4.1,119893,102195,447,45681165
10336,7 Series,2019,Europe,Diesel,Manual,2.4,46992,67551,6307,426044157
10337,3 Series,2019,South America,Hybrid,Manual,2.8,7356,68121,9458,644288418
10338,X5,2013,Asia,Hybrid,Manual,1.9,22790,56729,2217,125768193
10339,M3,2011,North America,Electric,Automatic,5,155425,77303,3434,265458502
10340,i8,2012,South America,Petrol,Automatic,1.8,73749,39352,1762,69338224
10341,5 Series,2017,Asia,Diesel,Manual,2.1,111509,49762,4727,235224974
10342,X1,2024,Asia,Diesel,Manual,3.2,163711,77230,6202,478980460
10343,X3,2020,South America,Petrol,Automatic,4.5,184828,103848,5050,524432400
10344,i8,2022,Europe,Petrol,Automatic,2.7,111628,101076,8497,858842772
10345,i8,2016,North America,Electric,Manual,4.2,67820,119113,3375,402006375
10346,M3,2022,Asia,Petrol,Manual,3.9,140997,36584,2425,88716200
